INSTNM,INSTURL,SAT_AVG,ADM_RATE,IS_PUBLIC,IS_CITY
DeVry University-Ohio,https://www.devry.edu/,NA,0.8889,0,1
DeVry University-Texas,https://www.devry.edu/,NA,0,0,1
DeVry University-Virginia,https://www.devry.edu/,NA,1,0,1
University of North Georgia,www.ung.edu/,1136,0.7216,1,0
South Georgia State College,www.sgsc.edu/,NA,NA,1,0
Northeastern University Professional Programs,https://www.northeastern.edu/,NA,NA,0,1
Florida Polytechnic University,floridapoly.edu/,1294,0.5573,1,0
American Institute-Toms River,www.americaninstitute.edu/,NA,NA,0,1
Alamo City Barber College,www.alamocitybarbercollege.com/,NA,NA,0,1
Arizona College-Mesa,https://www.arizonacollege.edu/,NA,NA,0,1
American College of Healthcare and Technology,www.ach.edu/,NA,NA,0,1
Antioch College,antiochcollege.edu/,NA,0.8167,0,0
Texas A&M University-Central Texas,tamuct.edu/,NA,1,1,0
Central Georgia Technical College,www.centralgatech.edu/,NA,NA,1,1
Barber School of Pittsburgh,bsp.edu/,NA,NA,0,1
Innovate Salon Academy,www.innovatesalonacademy.com/,NA,NA,0,1
Arizona State University Digital Immersion,www.asu.edu/,NA,0.6411,1,1
Louisiana Delta Community College,https://www.ladelta.edu/,NA,NA,1,1
The Fab School,https://www.thefabschool.com/,NA,NA,0,1
Networks Barber College,www.networksbarbercollege.com/,NA,NA,0,1
JB's Hair Design and Barber College,www.jbsbarbercollege.org/,NA,NA,0,1
Paul Mitchell the School-Lombard,paulmitchell.edu/lombard,NA,NA,0,1
Paul Mitchell the School-Greenville,paulmitchell.edu/greenville,NA,NA,0,1
Barber and Beauty Academy of Pennsylvania,www.barberandbeautyacademyofpa.com/,NA,NA,0,1
Delta College of Arts & Technology-Lafayette Campus,www.deltacollege.com/,NA,NA,0,1
Delta College-Slidell Campus,deltacollege.com/,NA,NA,0,1
Integrity College of Health,https://ich.edu/,NA,NA,0,1
Electrical and HVAC/R Training Center,https://www.electricaltrainingcenter.edu/,NA,NA,0,1
Alexander Paul Institute of Hair Design,https://www.alexanderpaul.edu/,NA,NA,0,1
More Tech Institute,moretechinstitute.edu/,NA,NA,0,1
Dorsey College-Dearborn,www.dorsey.edu/,NA,NA,0,1
Neecee's Barber College,neeceescollege.com/,NA,NA,0,1
Bella Cosmetology and Barber College,bellacollege.com/,NA,NA,0,0
Franklin Hair Academy School of Cosmetology,franklinhairacademy.com/,NA,NA,0,1
Ana G. Mendez University,www.agmu.edu/,NA,NA,0,1
Ohio Institute of Allied Health,https://www.oiah.edu/,NA,NA,0,1
Access Careers,www.accesscareers.net/,NA,NA,0,1
Luckes Beauty Academy LLC,www.luckesbeautyacademy.com/,NA,NA,0,1
Total Transformation Institute of Cosmetology,ttioc.edu/,NA,NA,0,1
Vibe Barber College,vibebarbercollege.edu/,NA,NA,0,1
Champ's Barber School,www.champsbarberschool.com/,NA,NA,0,1
Washington University of Science and Technology,www.wust.edu/,NA,0.1149,0,1
East-West Healing Arts Institute,acupressureschool.com/,NA,NA,0,1
Standard Healthcare Services-College of Nursing,https://www.standardcollege.edu/,NA,0.2186,0,1
Philadelphia Technician Training,www.ptt.edu/,NA,NA,0,1
Grace International Beauty School,www.gibs.edu/,NA,NA,0,1
Alliance Computing Solutions,www.acs.edu/,NA,NA,0,1
InterAmerican Technical Institute,www.iti.edu/,NA,NA,0,1
Bay Area Medical Academy,www.bamasf.edu/,NA,NA,0,1
Mind Body Institute,https://mindbody.edu/,NA,NA,0,1
Parisian Spa Institute,psijax.edu/,NA,NA,0,1
Creative Touch Cosmetology School,https://www.creativetouch.edu/,NA,NA,0,0
LaBarberia Institute of Hair,www.labarberiainstitute.com/,NA,NA,0,1
Bos-Man's Barber College,www.bosmansbarbercollege.com/,NA,1,0,1
Lawrence & Company College of Cosmetology,www.lawrencecosmetology.com/,NA,NA,0,0
Alabama College of Osteopathic Medicine,https://www.acom.edu/,NA,NA,0,1
High Desert Medical College,https://www.hdmc.edu/,NA,NA,0,1
Paul Mitchell the School-Schenectady,paulmitchell.edu/schenectady,NA,NA,0,1
Beyond Measure Barbering Institute,www.beyondmeasurebarbering.com/,NA,NA,0,1
Barber Institute of Texas,www.bit.edu/,NA,NA,0,1
Jupiter Beauty Academy,www.jba.edu/,NA,NA,0,1
MedQuest College,medquestcollege.edu/,NA,NA,0,1
First Coast Barber Academy,firstcoastbarberacademy.com/,NA,NA,0,1
Debutantes School of Cosmetology and Nail Technology,www.debschool.com/,NA,NA,0,1
Paul Mitchell the School-Farmington Hills,paulmitchell.edu/farmingtonhills,NA,NA,0,1
Paul Mitchell the School-Merrillville,paulmitchell.edu/merrillville,NA,NA,0,1
TIGI Hairdressing Academy Newtown,tiginewtown.com/,NA,NA,0,1
Yahweh Beauty Academy,www.yahwehbeautyacademy.com/,NA,NA,0,1
Arizona School of Integrative Studies,https://www.asismassage.edu/,NA,NA,0,1
Lee Professional Institute,www.leeproinstitute.edu/,NA,NA,0,1
Park Place Premier Barber School,www.parkplacebarberschool.edu/,NA,NA,0,1
The Salon Professional Academy-San Jose,www.tspasanjose.com/,NA,NA,0,1
Tri-Community Adult Education,www.tri-communityadulted.org/,NA,NA,1,1
Ross Medical Education Center-Owensboro,https://rosseducation.edu/,NA,NA,0,1
Ross Medical Education Center-Evansville,https://rosseducation.edu/,NA,NA,0,1
Ross Medical Education Center-Johnson City,https://rosseducation.edu/,NA,NA,0,1
North-West College-Anaheim,www.nw.edu/,NA,NA,0,1
North-West College-Long Beach,www.nw.edu/,NA,NA,0,1
Taylor Andrews Academy of Hair Design-Provo,https://www.taylorandrew.com/,NA,NA,0,1
University of Florida-Online,https://www.ufonline.ufl.edu/,1331,0.6438,1,1
Ogle School Hair Skin Nails-Stafford,ogleschool.edu/,NA,NA,0,1
University of Phoenix-Arizona,https://www.phoenix.edu/,NA,NA,0,1
University of Phoenix-California,https://www.phoenix.edu/,NA,NA,0,1
University of Phoenix-Nevada,https://www.phoenix.edu/,NA,NA,0,1
University of Phoenix-Texas,https://www.phoenix.edu/,NA,NA,0,1
Minerva University,https://minerva.edu/,NA,0.0355,0,1
University of West Los Angeles,www.uwla.edu/,NA,NA,0,1
Rabbinical College Ohr Yisroel,www.rabbinicalcollegeohryisroel.com/,NA,NA,0,1
Aveda Institute-Phoenix,avedainspiregreatness.com/phoenix-campus/,NA,NA,0,1
University of North Texas at Dallas,untdallas.edu/,916,0.9386,1,1
Dermal Science International Aesthetics and Nail Academy,dsiacademy.edu/,NA,NA,0,1
BridgeValley Community & Technical College,www.bridgevalley.edu/,NA,NA,1,1
Northwest College-Medford,www.nwcollege.edu/,NA,NA,0,1
Houston Training Schools-Gessner,houstontrainingschools.net/,NA,NA,0,1
Empire Beauty School-Buffalo,www.empire.edu/,NA,NA,0,1
Paul Mitchell the School-Toledo,https://paulmitchell.edu/toledo,NA,NA,0,1
Georgia Military College,https://www.gmc.edu/,NA,NA,1,0
Beau Monde Academy of Barbering and Cosmetology,www.beaumondeacademy.com/,NA,NA,0,1
Fountain of Youth Academy of Cosmetology,fountainofyouthacademy.edu/,NA,NA,0,1
West Coast University-Miami,https://westcoastuniversity.edu/,NA,NA,0,1
Aparicio-Levy Technical College,https://www.hillsboroughschools.org/altc,NA,NA,1,1
The Vocational Nursing Institute Inc,www.vocationalnursinginstitute.com/,NA,1,0,1
Hollywood Institute of Beauty Careers-West Palm Beach,www.hi.edu/,NA,NA,0,1
Hollywood Institute of Beauty Careers-Casselberry,www.hi.edu/,NA,NA,0,1
Empire Beauty School-Cheltenham,www.empire.edu/,NA,NA,0,1
High Tech High Graduate School of Education,https://hthgse.edu/,NA,NA,0,1
Coachella Valley Beauty College-Hemet,cvbeautycollege.com/,NA,NA,0,1
Coastal Pines Technical College,www.coastalpines.edu/,NA,NA,1,0
Studio Beauty School,https://www.studiobeautyschool.com/,NA,NA,0,1
Latin Beauty Academy,www.latinbeautyacademy.edu/,NA,NA,0,1
Associated Barber College of San Diego,associatedbarbercollege.edu/,NA,NA,0,1
ABCO Technology,www.abcotechnology.edu/,NA,NA,0,1
Lionel University,lionel.edu/,NA,NA,0,1
California Intercontinental University,https://www.caluniversity.edu/,NA,NA,0,1
Infinity College,www.infinitycollege.edu/,NA,NA,0,1
Universal Healthcare Careers College,www.uhcc.edu/,NA,NA,0,1
New Beginnings Beauty Academy,nbbacosmetology.com/,NA,NA,0,0
Dolce The Academy,www.dolceacademy.edu/,NA,NA,0,1
American College of the Building Arts,acba.edu/,1137,0.6207,0,1
River Valley School of Massage,https://www.rvsmassage.com/,NA,NA,0,0
Atlantis University,https://atlantisuniversity.edu/,NA,NA,0,1
Westchester School for Medical & Dental Assistants,www.wsmda.edu/,NA,NA,0,1
Studio Incamminati,www.studioincamminati.edu/,NA,1,0,1
Salon Boutique Academy,www.salonboutiqueacademy.com/,NA,NA,0,1
GA Beauty & Barber School,www.gabeautybarber.com/,NA,NA,0,1
The Recording Conservatory of Austin,trcoa.edu/,NA,NA,0,0
VH Barber & Styling Academy,vhacademy.edu/,NA,NA,0,1
Bet Medrash Gadol Ateret Torah,betmedrashgadolaterettorah.com/,NA,0.6531,0,1
Yeshiva Ohr Yisrael,www.yoy.edu/,NA,1,0,1
Yeshiva Sholom Shachna,https://yeshivasholomshachna.com/,NA,0.8696,0,1
Bethlehem College & Seminary,bcsmn.edu/,NA,NA,0,1
Elmezzi Graduate School of Molecular Medicine,www.northwell.edu/education-and-resources/elmezzi-graduate-school-of-molecular-medicine,NA,NA,0,1
Theatre of Arts,www.toa.edu/,NA,NA,0,1
Westchester College of Nursing & Allied Health,www.westchestercollege.edu/,NA,NA,0,1
Treasure Coast Technical College,tctc.indianriverschools.org/,NA,NA,1,1
American College of Barbering,www.americancollegeofbarbering.com/,NA,NA,0,1
Beth Medrash Meor Yitzchok,https://bethmedrashmeoryitzchok.com/,NA,0.5212,0,1
Mingo Extended Learning Center,www.mingoschools.com/Domain/15,NA,1,1,0
San Ignacio University,www.sanignaciouniversity.edu/,NA,NA,0,1
ZMS The Academy,www.zmsacademy.com/,NA,NA,0,1
Valor Christian College,https://www.valorcollege.edu/,NA,NA,0,1
Bethany Global University,https://bethanygu.edu/,NA,0.9388,0,1
HVAC Technical Institute,www.hvac-tech.com/,NA,NA,0,1
United International College,www.uinternational.edu/,NA,NA,0,1
San Francisco Film School,www.sanfranciscofilmschool.edu/,NA,NA,0,1
Center for Ultrasound Research & Education,www.cure.edu/,NA,NA,0,1
Culinary Tech Center,www.culinarytechcenter.edu/,NA,NA,0,1
Randolph Technical Center,rtc.rand.k12.wv.us/,NA,NA,1,0
AMG School of Nursing,amg.edu/,NA,NA,0,1
Saint Michael College of Allied Health,https://www.smcah.edu/,NA,0.6421,0,1
Presidio Graduate School,www.presidio.edu/,NA,NA,0,1
Sandra Academy of Salon Services,www.sandraacademy.edu/,NA,NA,0,0
California Jazz Conservatory,www.cjc.edu/,NA,1,0,1
California Barber and Beauty College,https://www.californiabarberandbeauty.com/,NA,NA,0,1
Laredo CHI Academy Beauty School,www.laredochi.com/,NA,NA,0,1
Florida International Training Institute,www.fitischools.com/,NA,0.8502,0,1
Gould's Academy,www.gouldsacademy.com/,NA,NA,0,1
Aviation Institute of Maintenance-Fremont,https://aviationmaintenance.edu/campuses/fremont-ca,NA,NA,0,1
Paul Mitchell the School-Tulsa,paulmitchell.edu/tulsa,NA,NA,0,1
PPG Technical College,estudiappg.com/,NA,NA,0,1
Academy of Professional Cosmetology,www.apcschools.com/,NA,NA,0,1
Empire Beauty School-Northlake,www.empire.edu/,NA,NA,0,1
Ross Medical Education Center-Huntsville,https://rosseducation.edu/,NA,NA,0,1
Ross Medical Education Center-Knoxville,https://rosseducation.edu/,NA,NA,0,1
Ross Medical Education Center-Muncie,https://rosseducation.edu/,NA,NA,0,1
Cortiva Institute-Arlington,www.cortiva.edu/,NA,NA,0,1
Tulsa Welding School-Houston,https://www.tws.edu/,NA,NA,0,1
Pima Medical Institute-El Paso,https://pmi.edu/,NA,NA,0,1
Pima Medical Institute-Phoenix,https://pmi.edu/,NA,NA,0,1
Kennesaw State University,www.kennesaw.edu/,1120,0.6918,1,1
Entourage Institute of Beauty and Esthetics,https://www.entouragebeautyne.com/,NA,NA,0,1
Eastern Suffolk BOCES,https://adulteducation.esboces.org/programs-services/cosmetology-program/about-cosmetology,NA,NA,1,1
Eastern Suffolk BOCES,https://adulteducation.esboces.org/programs-services/cosmetology-program/about-cosmetology,NA,NA,1,1
Milligan University,www.milligan.edu/,1195,0.7027,0,1
Chamberlain University-Nevada,https://www.chamberlain.edu/,NA,0.75,0,1
Chamberlain University-Michigan,https://www.chamberlain.edu/,NA,0.8889,0,1
Chamberlain University-New Jersey,https://www.chamberlain.edu/,NA,0.9,0,1
Paul Mitchell the School-Madison,paulmitchell.edu/madison,NA,NA,0,1
The University of Tennessee Health Science Center,www.uthsc.edu/,NA,NA,1,1
Unitech Training Academy-New Orleans,www.unitechta.edu/,NA,NA,0,1
Wade Gordon Hairdressing Academy-Lubbock,wadegordonacademy.com/,NA,NA,0,1
Protege Academy,www.protegeacademy.com/,NA,NA,0,0
Emory University-Oxford College,www.oxford.emory.edu/,1513,0.1725,0,1
The Chicago School at Xavier University of Louisiana,https://www.thechicagoschool.edu/in-the-community/locations/,NA,NA,0,1
Southern Regional Technical College,southernregional.edu/,NA,NA,1,0
Texas College of Cosmetology-Lubbock,www.texascollegecosmetology.com/,NA,NA,0,1
Fortis College-Cuyahoga Falls,https://www.fortis.edu/,NA,NA,0,1
Jones Technical Institute,www.jtech.org/,NA,NA,0,1
Texas State Technical College,www.tstc.edu/,NA,NA,1,1
Aveda Institute Portland-Vancouver Campus,avedapdx.com/,NA,NA,0,1
Arizona College of Nursing-Las Vegas,https://www.arizonacollege.edu/,NA,1,0,1
Florida Career College-Pembroke Pines,https://www.floridacareercollege.edu/,NA,NA,0,1
Florida Career College-West Palm Beach,https://www.floridacareercollege.edu/,NA,NA,0,1
Florida Career College-Hialeah,https://www.floridacareercollege.edu/,NA,NA,0,1
Florida Career College-Lauderdale Lakes,https://www.floridacareercollege.edu/,NA,NA,0,1
Florida Career College-Tampa,https://www.floridacareercollege.edu/,NA,NA,0,1
Florida Career College-Jacksonville,https://www.floridacareercollege.edu/,NA,NA,0,1
Florida Career College-Boynton Beach,https://www.floridacareercollege.edu/,NA,NA,0,1
Florida Career College-Margate,https://www.floridacareercollege.edu/,NA,NA,0,1
Florida Career College-Orlando,https://www.floridacareercollege.edu/,NA,NA,0,1
UEI College-Phoenix,https://www.uei.edu/,NA,NA,0,1
Florida Career College-Houston,https://www.floridacareercollege.edu/,NA,NA,0,1
Aveda Institute-Madison,www.ibw.edu/,NA,NA,0,1
Husson University,www.husson.edu/,1110,0.8643,0,1
Tricoci University of Beauty Culture-Elgin,www.tricociuniversity.edu/,NA,NA,0,1
Concorde Career College-Southaven,https://www.concorde.edu/campus/southaven-mississippi,NA,1,0,1
Universal Technical Institute-Southern California,https://www.uti.edu/,NA,NA,0,1
Northwest University-Center for Online and Extended Education,www.northwestu.edu/,NA,NA,0,1
Celebrity Barber School,www.celebritystylistbeautyschool.com/,NA,NA,0,1
California Institute of Advanced Management,www.ciam.edu/,NA,NA,0,1
Academy of Interactive Entertainment,lafayette.aie.edu/,NA,0.8,0,1
The Temple Annapolis-A Paul Mitchell Partner School,paulmitchell.edu/annapolis,NA,NA,0,1
Yeshiva Zichron Aryeh,https://yeshivazichronaryeh.com/,NA,0.6,0,1
Butte County Regional Occupational Program,cte.bcoe.org/,NA,NA,1,1
Arclabs,https://www.arclabs.edu/,NA,NA,0,1
Top of the Line Barber College,www.topofthelinebarbercollege.edu/,NA,NA,0,1
Midfield Institute of Cosmetology,https://midfieldic.edu/,NA,NA,0,1
American Institute of Alternative Medicine,massageschoolnewjersey.com/,NA,NA,0,1
Felbry College,felbrycollege.edu/,NA,0.6466,0,1
Regional Center for Border Health,www.rcbh.edu/index.html,NA,NA,0,0
Kentucky Horseshoeing School,khs.edu/,NA,NA,0,0
Image Maker Beauty Institute,https://www.imagemakerbeauty.com/,NA,NA,0,1
Dalton Institute of Esthetics and Cosmetology,www.daltoninstitute.com/,NA,NA,0,1
CAAN Academy of Nursing,caanacademy.org/,NA,NA,0,1
Martinsburg College,www.martinsburgcollege.edu/,NA,1,0,1
Alhambra Medical University,www.amu.edu/,NA,NA,0,1
Central Yeshiva Beth Joseph,https://centralyeshivabethjoseph.com/,NA,NA,0,1
Garden State Science and Technology Institute,https://www.gssti.edu/,NA,NA,0,1
Barber Tech Academy,www.barbertechacademy.com/,NA,NA,0,0
Abraham Lincoln University,https://www.alu.edu/,NA,NA,0,1
Med College,www.medcollege.edu/,NA,NA,0,1
Sonoran Desert Institute,https://www.sdi.edu/,NA,NA,0,1
Natural Images Beauty College,natural-images-bc.com/,NA,NA,0,1
Textures Institute of Cosmetology,texturesinstitute.org/,NA,NA,0,1
Williams Technical College,https://www.williamstechnicalcollege.com/,NA,NA,0,1
PiBerry Institute,https://www.piberry.edu/,NA,NA,0,1
Ea La Mar's Cosmetology & Barber College,https://www.ealamarscollege.com/,NA,NA,0,1
Regina Webb Academy,reginawebbacademy.com/,NA,NA,0,1
DeHart Technical School,www.deharttech.edu/,NA,NA,0,1
Medical Career & Technical College,www.medicalcareerandtechnicalcollege.edu/,NA,NA,0,0
Center for Neurosomatic Studies,https://cns.edu/,NA,NA,0,1
Focus Personal Training Institute,www.fpti.edu/,NA,NA,0,1
Hair Academy School of Barbering & Beauty,hairacademysbb.edu/,NA,NA,0,1
Fosbre Academy of Hair Design,www.fosbre-academy.com/,NA,NA,0,1
National Personal Training Institute,nptiflorida.edu/,NA,NA,0,1
Mission Beauty Institute,www.missionbeautyinstitute.com/,NA,NA,0,1
Elim Bible Institute and College,https://elim.edu/,NA,1,0,0
Beth Medrash of Asbury Park,https://baismedrashzichronmeir.com/,NA,0.4231,0,1
Hope College of Arts and Sciences,hcas.edu/,NA,NA,0,1
Yeshiva Gedolah Shaarei Shmuel,https://yeshivagedolahshaareishmuel.com/,NA,0.53,0,1
Premier Barber Institute,www.premierbarberinstitute.com/,NA,NA,0,1
International Beauty Education Center,spokanebeautyschool.com/,NA,NA,0,1
Claremont Lincoln University,https://claremontlincoln.edu/,NA,NA,0,1
Phipps Academy of Barbering,www.phippsacademy.com/,NA,NA,0,1
Hoss Lee Academy,hossleeacademy.com/,NA,NA,0,1
Indiana Wellness College,https://www.indianawellnesscollege.edu/,NA,0.6029,0,1
Kenny's Academy of Barbering,kennysacademy.com/,NA,NA,0,1
Seattle Film Institute,https://www.sfi.edu/#fronttable,NA,NA,0,1
Arkansas Colleges of Health Education,achehealth.edu/,NA,NA,0,1
Burrell College of Osteopathic Medicine,https://burrell.edu/,NA,NA,0,1
California College of Music,https://ccmla.edu/,NA,0.4737,0,1
California Health Sciences University,https://chsu.edu/,NA,NA,0,1
Christian Culinary Academy,https://www.christianculinary.org/,NA,1,0,0
Glitz School of Cosmetology,www.glitz.edu/,NA,NA,0,1
Indiana Wesleyan University-National & Global,https://www.indwes.edu/,NA,NA,0,0
NationsUniversity,https://www.nationsu.edu/,NA,NA,0,1
Northeast Lakeview College,www.alamo.edu/nlc,NA,NA,1,1
Paul Mitchell the School-Jessup,https://paulmitchell.edu/jessup,NA,NA,0,1
John Patrick University of Health and Applied Sciences,https://jpu.edu/,NA,1,0,1
University of Saint Katherine,www.usk.edu/,NA,0.4625,0,1
Teachers College of San Joaquin,www.teacherscollegesj.edu/,NA,NA,1,1
U.S. Truck Driver Training School,https://ustdts.edu/,NA,NA,0,1
University of the People,www.uopeople.edu/,NA,NA,0,1
South Dade Technical College-South Dade Skills Center Campus,www.southdadetech.edu/,NA,NA,1,1
Wongu University of Oriental Medicine,www.wongu.edu/,NA,NA,0,1
Alabama School of Nail Technology & Cosmetology,www.asntc.edu/,NA,NA,0,0
Tulsa Technology Center,https://tulsatech.edu/,NA,NA,1,1
Ross Medical Education Center-Elyria,https://rosseducation.edu/,NA,NA,0,1
Ross Medical Education Center-Lafayette,https://rosseducation.edu/,NA,NA,0,1
Ross Medical Education Center-Midland,https://rosseducation.edu/,NA,NA,0,1
Paul Mitchell the School-Clear Lake,paulmitchell.edu/clearlake,NA,NA,0,1
Paul Mitchell the School-Nampa,paulmitchell.edu/nampa,NA,NA,0,1
Academy of Beauty Professionals,https://www.academyofbeautyprofessionals.com/,NA,NA,0,1
Academy of Beauty Professionals,https://www.academyofbeautyprofessionals.com/,NA,NA,0,1
Academy of Beauty Professionals,https://www.academyofbeautyprofessionals.com/,NA,NA,0,1
Kenneth Shuler School of Cosmetology-Goose Creek,www.kennethshuler.com/,NA,NA,0,1
Clovis Community College,www.cloviscollege.edu/,NA,NA,1,1
Boca Beauty Academy-Parkland,www.bocabeautyacademy.edu/,NA,NA,0,1
American Beauty Academy-West Valley Campus,americanbeautyutah.com/,NA,NA,0,1
Caribbean Aviation Training Institute Inc,www.caribav.com/,NA,NA,0,1
The College of Health Care Professions-McAllen Campus,www.chcp.edu/,NA,NA,0,1
Institute of Buddhist Studies,www.shin-ibs.edu/,NA,NA,0,1
Chamberlain University-North Carolina,https://www.chamberlain.edu/,NA,0.6667,0,1
Chamberlain University-California,https://www.chamberlain.edu/,NA,0.6,0,1
Spartan College of Aeronautics and Technology,www.spartan.edu/,NA,NA,0,1
Purdue University Global,https://www.purdueglobal.edu/,NA,NA,1,1
Pima Medical Institute-Dillon,https://pmi.edu/,NA,NA,0,0
Arthur's Beauty College,www.arthursbeautycollege.com/,NA,NA,0,1
West Coast University-Center for Graduate Studies,https://westcoastuniversity.edu/,NA,NA,0,1
Carolina University,https://www.carolinau.edu/,NA,0.34,0,1
National Personal Training Institute-Tampa,nptiflorida.edu/npti-tampa/,NA,NA,0,1
Presbyterian Theological Seminary in America,ch.ptsa.edu/en,NA,NA,0,1
HCI College,www.hci.edu/,NA,NA,0,1
America Evangelical University,www.aeu.edu/,NA,NA,0,1
Gadsden Technical College,www.gadsdentech.org/,NA,NA,1,0
Virginia University of Integrative Medicine,www.vuim.edu/,NA,NA,0,1
Nashville Film Institute,nfi.edu/,NA,NA,0,1
Los Angeles Academy of Figurative Art,laafa.edu/,NA,NA,0,1
Westcliff University,www.westcliff.edu/,NA,0.4513,0,1
World Class Academy of Beauty Careers,https://www.worldclassacademybeautycareers.com/,NA,NA,0,1
Allied Health Careers Institute,www.ahci.edu/,NA,NA,0,1
Sacramento Ultrasound Institute,sui.edu/,NA,0.7709,0,1
Regan Career Institute,rci.edu/,NA,NA,0,1
Bolivar Technical College,www.bolivarcollege.edu/,NA,0.8182,0,0
MAK Beauty Institute,www.makbeautyinstitute.com/,NA,0.5833,0,1
Reformed University,runiv.edu/,NA,0.7342,0,1
Mobile Technical Training,www.mobiletechtraining.com/,NA,NA,0,1
American Barber and Beauty Academy,americanbarberbeauty.com/,NA,NA,0,1
Master's Barber & Styling College,mastersbarbercollege.edu/,NA,NA,0,1
Yeshiva Shaar Ephraim,shaarephraim.org/,NA,NA,0,1
California Institute of Arts & Technology,www.ciat.edu/,NA,NA,0,1
Elite Cosmetology Barber & Spa Academy,elitecbsacademy.com/,NA,NA,0,1
Cutting Edge Academy,www.cuttingedgeacademynj.com/,NA,NA,0,1
Yeshiva Bais Aharon,https://www.yeshivabaisaharon.com/,NA,0.75,0,1
Mechon L'hoyroa,https://www.mechonlhoyroa.com/,NA,NA,0,1
Elyon College,elyon.edu/,NA,NA,0,1
Western Michigan University Homer Stryker M.D. School of Medicine,wmed.edu/,NA,NA,0,1
Harmony Health Care Institute,www.harmony-health.org/,NA,0.9286,0,1
American Beauty Schools,www.americanbeautyschools.com/,NA,NA,0,1
Hogan Institute of Cosmetology and Esthetics,www.hoganice.edu/,NA,NA,0,1
J's Barber College,jsbarbercollege.com/,NA,NA,0,0
Ann Webb Skin Institute,awskininstitute.com/,NA,NA,0,1
Apex Academy Hair Skin Nails School of Cosmetology,https://www.apexacademy2013.com/,NA,NA,0,1
The Esthetic Institute,estheticinstitute.com/,NA,NA,0,1
Massage Institute of Memphis,www.themassageinstitute.com/,NA,NA,0,1
Metro Detroit Barber College,mdbcollege.org/,NA,NA,0,1
Digital Media Institute,www.dmi.edu/,NA,0.3191,0,1
Yeshiva Ohr Naftoli,https://www.yeshivaohrnaftoli.com/,NA,0.8065,0,1
Bais Medrash Mayan Hatorah,https://baismedrashmayanhatorah.com/,NA,0.6667,0,1
Allgood Beauty Institute,allgoodbeauty.com/,NA,NA,0,1
Ray J's College of Hair,www.rayjscollegeofhair.info/,NA,NA,0,1
Manuel and Theresa's School of Hair Design,www.manuelandtheresasschoolofhair.com/,NA,NA,0,0
Cincinnati School of Barbering & Hair Design,cincinnatischoolofbarbering.com/,NA,NA,0,1
L Makeup Institute,lmi.edu/,NA,NA,0,1
Peloton College,pelotoncollege.edu/,NA,NA,0,1
Northern Technical College,www.northerntechnicalcolleges.com/,NA,NA,0,0
Maine Media College,https://www.mainemedia.edu/college/,NA,NA,0,0
Purdue University Northwest,www.pnw.edu/,1034,0.7063,1,1
Ross Medical Education Center-Portage,https://rosseducation.edu/,NA,NA,0,1
Ross College-Canton,https://rosseducation.edu/,NA,NA,0,1
Ross College-Grand Rapids North,https://rosseducation.edu/,NA,NA,0,1
American Institute-Somerset,www.americaninstitute.edu/,NA,NA,0,1
Platt College-Anaheim,www.plattcollege.edu/,NA,NA,0,1
Advantage Career Institute,www.aci.edu/,NA,NA,0,1
Bull City Durham Beauty and Barber College,www.bullcitybarbercollege.com/,NA,NA,0,1
Fortis College-Cutler Bay,https://www.fortis.edu/,NA,NA,0,1
Yeshiva Kollel Tifereth Elizer,https://www.yeshivakolleltiferethelizer.com/,NA,0.75,0,1
Strand Institute of Beauty & Esthetics,thestrandinstitute.edu/,NA,NA,0,1
Arkansas Welding Academy,https://arkansasweldingacademy.edu/,NA,NA,0,1
Unitech Training Academy-Baton Rouge,www.unitechta.edu/,NA,NA,0,1
Empire Beauty School-Tampa,www.empire.edu/,NA,NA,0,1
Empire Beauty School-Lakeland,www.empire.edu/,NA,NA,0,1
Galen College of Nursing-ARH,www.galencollege.edu/nursing-programs/hazard/,NA,NA,0,0
The Chicago School at San Diego,https://www.thechicagoschool.edu/in-the-community/locations/,NA,1,0,1
Commercial Divers International,commercialdiversinternational.edu/,NA,NA,0,1
Tricoci University of Beauty Culture-Janesville,www.tricociuniversity.edu/,NA,NA,0,1
Unlimited Cosmetology School,www.unlmtdcosmetologyschoolms.com/,NA,NA,0,1
Johnny Matthew's Hairdressing Training School,www.johnnymatthews.com/,NA,NA,0,1
The Culinary School of Fort Worth,https://www.csftw.edu/,NA,0.6322,0,1
Centralia Beauty College,www.centraliabeautycollege.com/,NA,NA,0,0
University of Wisconsin-Milwaukee Flex,https://flex.wisconsin.edu/,NA,0.9231,1,1
University of Wisconsin-Parkside Flex,https://flex.wisconsin.edu/,NA,NA,1,0
Miller-Motte College-STVT-Arlington,https://www.stvt.edu/,NA,NA,0,1
Bnos Zion Of Bobov Seminary,https://www.bnoszionbobov.com/,NA,0.8788,0,1
ABC Adult School,https://www.abcadultschool.edu/,NA,NA,1,1
Polytech Adult Education,www.polytechworks.com/,NA,NA,1,1
California Institute of Medical Science,cims.edu/,NA,NA,0,1
Union Bible College,https://ubca.org/,NA,0.8673,0,1
Pets Playground Grooming School,www.petsplayground.edu/,NA,NA,0,1
San Bernardino Beauty College,barber-beautycollege.com/,NA,NA,0,1
Christina and Company Education Center,www.ccedcenter.com/,NA,NA,0,1
Institute of Medical Ultrasound,www.imu.edu/,NA,NA,0,1
Mystros Barber Academy,https://mystrosbarberacademy.org/,NA,NA,0,1
European Medical School of Massage,emsom.edu/,NA,NA,0,1
